# %ECSV 1.0,,
# ---,,
# datatype:,,
# - {name: Ultracool Sheet Name, datatype: string},
# - {name: SIMPLE Source Name, datatype: string},
# - {name: SIMPLE URL, datatype: string, subtype: json}
# delimiter: ',',
# schema: astropy-2.0,,
Ultracool Sheet Name,SIMPLE Source Name,SIMPLE URL
WISEPC J134806.99+660327.8,WISE J134806.99+660328.4,"""https://simple-bd-archive.org/solo_result/WISE%20J134806.99%2B660328.4"""
2MASS J13484591+0353545,2MASS J13484591+0353545,"""https://simple-bd-archive.org/solo_result/2MASS%20J13484591%2B0353545"""
SDSS J134925.25+504954.5,SDSS J134925.25+504954.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J134925.25%2B504954.5"""
ULAS J134926.40+234045.9,ULAS J134926.40+234045.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J134926.40%2B234045.9"""
ULAS J134940.81+091833.3,ULAS J134940.81+091833.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J134940.81%2B091833.3"""
ULAS J135058.86+081506.8,ULAS J135058.86+081506.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J135058.86%2B081506.8"""
PSO J207.7496+29.4240,PSO J207.7496+29.4240,"""https://simple-bd-archive.org/solo_result/PSO%20J207.7496%2B29.4240"""
PM I13518+4157B,PM I13518+4157B,"""https://simple-bd-archive.org/solo_result/PM%20I13518%2B4157B"""
SDSS J135238.65+324002.4,SDSS J135238.65+324002.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J135238.65%2B324002.4"""
WISE J135307.51-085712.0,WISE J135307.51-085712.0,"""https://simple-bd-archive.org/solo_result/WISE%20J135307.51-085712.0"""
ULAS J135322.83+283408.2,ULAS J135322.83+283408.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J135322.83%2B283408.2"""
SDSS J135327.06+650944.5,SDSS J135327.06+650944.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J135327.06%2B650944.5"""
NLTT 35593B,NLTT 35593B,"""https://simple-bd-archive.org/solo_result/NLTT%2035593B"""
SDSS J135439.54+504451.0,SDSS J135439.54+504451.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J135439.54%2B504451.0"""
ULAS J135556.12+085054.3,ULAS J135556.12+085054.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J135556.12%2B085054.3"""
ULAS J135607.41+085345.2,ULAS J135607.41+085345.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J135607.41%2B085345.2"""
2MASS J13564148+4342587,2MASS J13564148+4342587,"""https://simple-bd-archive.org/solo_result/2MASS%20J13564148%2B4342587"""
SDSS J135712.40+142839.8,2MASS J13571237+1428398,"""https://simple-bd-archive.org/solo_result/2MASS%20J13571237%2B1428398"""
2MASS J13571497-1438529,2MASS J13571497-1438529,"""https://simple-bd-archive.org/solo_result/2MASS%20J13571497-1438529"""
2MASS J13580384+1458204,2MASS J13580384+1458204,"""https://simple-bd-archive.org/solo_result/2MASS%20J13580384%2B1458204"""
SDSS J135825.72+423434.4,SDSS J135825.72+423434.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J135825.72%2B423434.4"""
ULAS J135848.63+014745.5,ULAS J135848.63+014745.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J135848.63%2B014745.5"""
SDSS J135852.68+374711.9,SDSS J135852.68+374711.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J135852.68%2B374711.9"""
SDSS J135923.99+472843.2,SDSS J135923.99+472843.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J135923.99%2B472843.2"""
2MASS J13595510-4034582,2MASS J13595510-4034582,"""https://simple-bd-archive.org/solo_result/2MASS%20J13595510-4034582"""
SDSS J135955.19+324719.0,SDSS J135955.19+324719.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J135955.19%2B324719.0"""
SDSS J140023.12+433822.3,SDSS J140023.12+433822.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J140023.12%2B433822.3"""
WISE J140035.40-385013.5,WISE J140035.40-385013.5,"""https://simple-bd-archive.org/solo_result/WISE%20J140035.40-385013.5"""
ULAS J140152.43+090733.1,ULAS J140152.43+090733.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J140152.43%2B090733.1"""
2MASS J14022235+0648479,2MASS J14022235+0648479,"""https://simple-bd-archive.org/solo_result/2MASS%20J14022235%2B0648479"""
SDSS J140231.75+014830.3,SDSS J140231.75+014830.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J140231.75%2B014830.3"""
SDSS J140255.66+080055.2,SDSS J140255.66+080055.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J140255.66%2B080055.2"""
SDSS J140307.47+201859.3,SDSS J140307.47+201859.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J140307.47%2B201859.3"""
2MASS J14032232+3007547,2MASS J14032232+3007547,"""https://simple-bd-archive.org/solo_result/2MASS%20J14032232%2B3007547"""
SDSS J140347.84+351313.1,SDSS J140347.84+351313.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J140347.84%2B351313.1"""
SDSS J140403.24+445331.7,SDSS J140403.24+445331.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J140403.24%2B445331.7"""
SDSS J140409.91+400214.0,SDSS J140409.91+400214.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J140409.91%2B400214.0"""
SDSS J140412.19+133922.1,SDSS J140412.19+133922.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J140412.19%2B133922.1"""
SDSS J140441.68+023550.1,SDSS J140441.68+023550.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J140441.68%2B023550.1"""
SDSS J140442.39-022426.1,SDSS J140442.39-022426.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J140442.39-022426.1"""
2MASS J14044495+4634297,2MASS J14044495+4634297,"""https://simple-bd-archive.org/solo_result/2MASS%20J14044495%2B4634297"""
2MASS J14044941-3159329,2MASS J14044941-3159329,"""https://simple-bd-archive.org/solo_result/2MASS%20J14044941-3159329"""
WISEPC J140518.40+553421.4,WISE J140518.39+553421.3,"""https://simple-bd-archive.org/solo_result/WISE%20J140518.39%2B553421.3"""
WISE J140533.32+835030.5,WISE J140533.32+835030.5,"""https://simple-bd-archive.org/solo_result/WISE%20J140533.32%2B835030.5"""
SDSS J140601.47+524931.0,SDSS J140601.47+524931.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J140601.47%2B524931.0"""
SDSS J140633.18+360449.3,SDSS J140633.18+360449.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J140633.18%2B360449.3"""
2MASS J14075361+1241099,2MASS J14075361+1241099,"""https://simple-bd-archive.org/solo_result/2MASS%20J14075361%2B1241099"""
2MASS J14075592-3033593,2MASS J14075592-3033593,"""https://simple-bd-archive.org/solo_result/2MASS%20J14075592-3033593"""
PDS 70b,PDS 70b,"""https://simple-bd-archive.org/solo_result/PDS%2070b"""
PDS 70c,PDS 70c,"""https://simple-bd-archive.org/solo_result/PDS%2070c"""
SDSS J140818.89+064954.3,SDSS J140818.89+064954.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J140818.89%2B064954.3"""
2MASS J14090310-3357565,2MASS J14090310-3357565,"""https://simple-bd-archive.org/solo_result/2MASS%20J14090310-3357565"""
SDSS J140909.45+432750.0,SDSS J140909.45+432750.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J140909.45%2B432750.0"""
SDSS J141011.14+132900.8,SDSS J141011.14+132900.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J141011.14%2B132900.8"""
2MASSW J1411175+393636,2MASSW J1411175+393636,"""https://simple-bd-archive.org/solo_result/2MASSW%20J1411175%2B393636"""
2MASSI J1411213-211950,2MASSI J1411213-211950,"""https://simple-bd-archive.org/solo_result/2MASSI%20J1411213-211950"""
SDSS J141126.20+200911.1B,SDSS J141126.20+200911.1B,"""https://simple-bd-archive.org/solo_result/SDSS%20J141126.20%2B200911.1B"""
SDSS J141133.55+172530.6,SDSS J141133.55+172530.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J141133.55%2B172530.6"""
WISE J141144.13-140300.5,WISE J141144.13-140300.5,"""https://simple-bd-archive.org/solo_result/WISE%20J141144.13-140300.5"""
ULAS J141203.85+121609.9,ULAS J141203.85+121609.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J141203.85%2B121609.9"""
2MASS J14122268+2354108,2MASS J14122268+2354108,"""https://simple-bd-archive.org/solo_result/2MASS%20J14122268%2B2354108"""
2MASSW J1412244+163312,2MASSW J1412244+163312,"""https://simple-bd-archive.org/solo_result/2MASSW%20J1412244%2B163312"""
2MASS J14135981-0457483,2MASS J14135981-0457483,"""https://simple-bd-archive.org/solo_result/2MASS%20J14135981-0457483"""
2MASS J14140586+0107102,2MASS J14140586+0107102,"""https://simple-bd-archive.org/solo_result/2MASS%20J14140586%2B0107102"""
ULAS J141520.66+041647.1,ULAS J141520.66+041647.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J141520.66%2B041647.1"""
SDSS J141530.05+572428.7,SDSS J141530.05+572428.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J141530.05%2B572428.7"""
2MASS J14153485-5212557,2MASS J14153485-5212557,"""https://simple-bd-archive.org/solo_result/2MASS%20J14153485-5212557"""
ULAS J141623.94+134836.3,ULAS J141623.94+134836.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J141623.94%2B134836.3"""
SDSS J141624.08+134826.7,2MASS J14162408+1348263,"""https://simple-bd-archive.org/solo_result/2MASS%20J14162408%2B1348263"""
SDSS J141659.78+500626.4,2MASS J14165987+5006258,"""https://simple-bd-archive.org/solo_result/2MASS%20J14165987%2B5006258"""
ULAS J141710.01+131737.1,ULAS J141710.01+131737.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J141710.01%2B131737.1"""
ULAS J141756.22+133045.8,ULAS J141756.22+133045.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J141756.22%2B133045.8"""
ULAS J141806.71+000035.5,ULAS J141806.71+000035.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J141806.71%2B000035.5"""
2MASS J14182962-3538060,2MASS J14182962-3538060,"""https://simple-bd-archive.org/solo_result/2MASS%20J14182962-3538060"""
SDSS J141838.08+145522.4,SDSS J141838.08+145522.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J141838.08%2B145522.4"""
SDSS J141858.92+600018.8,SDSS J141858.92+600018.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J141858.92%2B600018.8"""
SDSS J141910.99+484257.0,SDSS J141910.99+484257.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J141910.99%2B484257.0"""
2MASS J14192618+5919047,2MASS J14192618+5919047,"""https://simple-bd-archive.org/solo_result/2MASS%20J14192618%2B5919047"""
2MASS J14193867-3136519,2MASS J14193867-3136519,"""https://simple-bd-archive.org/solo_result/2MASS%20J14193867-3136519"""
SDSS J141942.83+420524.0,SDSS J141942.83+420524.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J141942.83%2B420524.0"""
ULAS J142007.60+021818.3,ULAS J142007.60+021818.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J142007.60%2B021818.3"""
SDSS J142058.30+213156.6,SDSS J142058.30+213156.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J142058.30%2B213156.6"""
2MASS J14211873-1618201,2MASS J14211873-1618201,"""https://simple-bd-archive.org/solo_result/2MASS%20J14211873-1618201"""
2MASSW J1421314+182740,2MASS J14213145+1827407,"""https://simple-bd-archive.org/solo_result/2MASS%20J14213145%2B1827407"""
ULAS J142145.63+013619.0,ULAS J142145.63+013619.0,"""https://simple-bd-archive.org/solo_result/ULAS%20J142145.63%2B013619.0"""
SDSS J142227.25+221557.1,SDSS J142227.25+221557.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J142227.25%2B221557.1"""
SDSS J142241.28+234011.8,SDSS J142241.28+234011.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J142241.28%2B234011.8"""
SDSS J142257.15+082752.1,SDSS J142257.15+082752.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J142257.15%2B082752.1"""
ULAS J142300.38+041026.4,ULAS J142300.38+041026.4,"""https://simple-bd-archive.org/solo_result/ULAS%20J142300.38%2B041026.4"""
BD +01 2920B,BD +01 2920B,"""https://simple-bd-archive.org/solo_result/BD%20%2B01%202920B"""
2MASS J14232186+6154005,2MASS J14232186+6154005,"""https://simple-bd-archive.org/solo_result/2MASS%20J14232186%2B6154005"""
GD 165B,2MASS J14243909+0917104,"""https://simple-bd-archive.org/solo_result/2MASS%20J14243909%2B0917104"""
LSR J1425+7102,2MASS J14250510+7102097,"""https://simple-bd-archive.org/solo_result/2MASS%20J14250510%2B7102097"""
DENIS-P J142527.97-365023.4,2MASS J14252798-3650229,"""https://simple-bd-archive.org/solo_result/2MASS%20J14252798-3650229"""
ULAS J142536.35+045132.3,ULAS J142536.35+045132.3,"""https://simple-bd-archive.org/solo_result/ULAS%20J142536.35%2B045132.3"""
SDSS J142612.86+313039.4,SDSS J142612.86+313039.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J142612.86%2B313039.4"""
2MASSI J1426316+155701,2MASSI J1426316+155701,"""https://simple-bd-archive.org/solo_result/2MASSI%20J1426316%2B155701"""
2MASS J14263345-5229166,2MASS J14263345-5229166,"""https://simple-bd-archive.org/solo_result/2MASS%20J14263345-5229166"""
ULAS J142718.33+011206.2,ULAS J142718.33+011206.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J142718.33%2B011206.2"""
LHS 2919,LHS 2919,"""https://simple-bd-archive.org/solo_result/LHS%202919"""
SDSS J142807.00+512022.5,SDSS J142807.00+512022.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J142807.00%2B512022.5"""
2MASS J14283132+5923354,2MASS J14283132+5923354,"""https://simple-bd-archive.org/solo_result/2MASS%20J14283132%2B5923354"""
HIP 70849B,HIP 70849B,"""https://simple-bd-archive.org/solo_result/HIP%2070849B"""
LHS 2924,LHS 2924,"""https://simple-bd-archive.org/solo_result/LHS%202924"""
SDSS J142928.52+573055.0,SDSS J142928.52+573055.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J142928.52%2B573055.0"""
SDSS J142935.19+383221.5,SDSS J142935.19+383221.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J142935.19%2B383221.5"""
Proxima Centauri,Proxima Centauri,"""https://simple-bd-archive.org/solo_result/Proxima%20Centauri"""
IRAC J142950.8+333011,IRAC J142950.8+333011,"""https://simple-bd-archive.org/solo_result/IRAC%20J142950.8%2B333011"""
LHS 2930,LHS 2930,"""https://simple-bd-archive.org/solo_result/LHS%202930"""
2MASSI J1430435+291540,2MASS J14304358+2915405,"""https://simple-bd-archive.org/solo_result/2MASS%20J14304358%2B2915405"""
SDSS J143055.90+001352.1,SDSS J143055.90+001352.1,"""https://simple-bd-archive.org/solo_result/SDSS%20J143055.90%2B001352.1"""
2MASS J14313097+1436539,2MASS J14313097+1436539,"""https://simple-bd-archive.org/solo_result/2MASS%20J14313097%2B1436539"""
SDSS J143132.79+351300.6,SDSS J143132.79+351300.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J143132.79%2B351300.6"""
SDSS J143147.92+124329.0,SDSS J143147.92+124329.0,"""https://simple-bd-archive.org/solo_result/SDSS%20J143147.92%2B124329.0"""
SDSS J143211.74-005900.8,SDSS J143211.74-005900.8,"""https://simple-bd-archive.org/solo_result/SDSS%20J143211.74-005900.8"""
SDSS J143242.10+345142.7,SDSS J143242.10+345142.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J143242.10%2B345142.7"""
SDSS J143251.01+363643.6,SDSS J143251.01+363643.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J143251.01%2B363643.6"""
ULAS J143256.93+122809.2,ULAS J143256.93+122809.2,"""https://simple-bd-archive.org/solo_result/ULAS%20J143256.93%2B122809.2"""
VHS J143311.46-083736.3,VHS J143311.46-083736.3,"""https://simple-bd-archive.org/solo_result/VHS%20J143311.46-083736.3"""
SDSS J143317.78+101123.3B,SDSS J143317.78+101123.3B,"""https://simple-bd-archive.org/solo_result/SDSS%20J143317.78%2B101123.3B"""
PSO J218.4532+50.7231,PSO J218.4532+50.7231,"""https://simple-bd-archive.org/solo_result/PSO%20J218.4532%2B50.7231"""
PSO J218.5616-27.8952,PSO J218.5616-27.8952,"""https://simple-bd-archive.org/solo_result/PSO%20J218.5616-27.8952"""
2MASS J14343616+2202463,2MASS J14343616+2202463,"""https://simple-bd-archive.org/solo_result/2MASS%20J14343616%2B2202463"""
2MASS J14345819-2335572,2MASS J14345819-2335572,"""https://simple-bd-archive.org/solo_result/2MASS%20J14345819-2335572"""
2MASS J14351087-2333025,2MASS J14351087-2333025,"""https://simple-bd-archive.org/solo_result/2MASS%20J14351087-2333025"""
SDSS J143517.20-004612.9,SDSS J143517.20-004612.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J143517.20-004612.9"""
SDSS J143535.72-004347.0,2MASS J14353572-0043471,"""https://simple-bd-archive.org/solo_result/2MASS%20J14353572-0043471"""
SDSS J143553.25+112948.6,SDSS J143553.25+112948.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J143553.25%2B112948.6"""
WISEPA J143602.19-181421.8,WISEPA J143602.19-181421.8,"""https://simple-bd-archive.org/solo_result/WISEPA%20J143602.19-181421.8"""
2MASS J14360977+2900350,2MASS J14360977+2900350,"""https://simple-bd-archive.org/solo_result/2MASS%20J14360977%2B2900350"""
ULAS J143615.75+072056.8,ULAS J143615.75+072056.8,"""https://simple-bd-archive.org/solo_result/ULAS%20J143615.75%2B072056.8"""
ULAS J143623.86+014257.6,ULAS J143623.86+014257.6,"""https://simple-bd-archive.org/solo_result/ULAS%20J143623.86%2B014257.6"""
ULAS J143705.60+115930.1,ULAS J143705.60+115930.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J143705.60%2B115930.1"""
2MASSI J1438082+640836,2MASSI J1438082+640836,"""https://simple-bd-archive.org/solo_result/2MASSI%20J1438082%2B640836"""
SDSS J143832.63+572216.9,2MASS J14383259+5722168,"""https://simple-bd-archive.org/solo_result/2MASS%20J14383259%2B5722168"""
2MASS J14384542+5559134,2MASS J14384542+5559134,"""https://simple-bd-archive.org/solo_result/2MASS%20J14384542%2B5559134"""
2MASSW J1438549-130910,2MASSW J1438549-130910,"""https://simple-bd-archive.org/solo_result/2MASSW%20J1438549-130910"""
LHS 377,LP  440-52,"""https://simple-bd-archive.org/solo_result/LP%20%20440-52"""
SDSS J143904.71+020526.7,SDSS J143904.71+020526.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J143904.71%2B020526.7"""
SDSS J143911.87+082315.6,SDSS J143911.87+082315.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J143911.87%2B082315.6"""
SDSS J143925.22+424141.7,SDSS J143925.22+424141.7,"""https://simple-bd-archive.org/solo_result/SDSS%20J143925.22%2B424141.7"""
2MASSW J1439284+192915,2MASS J14392836+1929149,"""https://simple-bd-archive.org/solo_result/2MASS%20J14392836%2B1929149"""
SDSS J143933.44+031759.2,SDSS J143933.44+031759.2,"""https://simple-bd-archive.org/solo_result/SDSS%20J143933.44%2B031759.2"""
2MASSW J1439409+182637,2MASSW J1439409+182637,"""https://simple-bd-archive.org/solo_result/2MASSW%20J1439409%2B182637"""
SDSS J143945.86+304220.6,SDSS J143945.86+304220.6,"""https://simple-bd-archive.org/solo_result/SDSS%20J143945.86%2B304220.6"""
SDSSp J144001.82+002145.8,SDSSp J144001.82+002145.8,"""https://simple-bd-archive.org/solo_result/SDSSp%20J144001.82%2B002145.8"""
SDSS J144016.20+002638.9,SDSS J144016.20+002638.9,"""https://simple-bd-archive.org/solo_result/SDSS%20J144016.20%2B002638.9"""
LSPM J1440+1339,2MASS J14402293+1339230,"""https://simple-bd-archive.org/solo_result/2MASS%20J14402293%2B1339230"""
2MASS J14403186-1303263,2MASS J14403186-1303263,"""https://simple-bd-archive.org/solo_result/2MASS%20J14403186-1303263"""
WISEA J144033.28-080406.9,WISEA J144033.28-080406.9,"""https://simple-bd-archive.org/solo_result/WISEA%20J144033.28-080406.9"""
2MASS J14410457+2719323,2MASS J14410457+2719323,"""https://simple-bd-archive.org/solo_result/2MASS%20J14410457%2B2719323"""
2MASS J14412565+1856484,2MASS J14412565+1856484,"""https://simple-bd-archive.org/solo_result/2MASS%20J14412565%2B1856484"""
SDSS J144128.52+504600.4,SDSS J144128.52+504600.4,"""https://simple-bd-archive.org/solo_result/SDSS%20J144128.52%2B504600.4"""
WISE J144127.48-515807.6,WISE J144127.48-515807.6,"""https://simple-bd-archive.org/solo_result/WISE%20J144127.48-515807.6"""
DENIS-P J144137.2-094558,DENIS-P J144137.2-094558,"""https://simple-bd-archive.org/solo_result/DENIS-P%20J144137.2-094558"""
SDSS J144139.88+353809.5,SDSS J144139.88+353809.5,"""https://simple-bd-archive.org/solo_result/SDSS%20J144139.88%2B353809.5"""
ULAS J144151.55+043738.5,ULAS J144151.55+043738.5,"""https://simple-bd-archive.org/solo_result/ULAS%20J144151.55%2B043738.5"""
ULAS J144220.94+084945.9,ULAS J144220.94+084945.9,"""https://simple-bd-archive.org/solo_result/ULAS%20J144220.94%2B084945.9"""
G 239-25B,G 239-25B,"""https://simple-bd-archive.org/solo_result/G%20239-25B"""
SSSPM J1444-2019,2MASSJ14442067-2019222,"""https://simple-bd-archive.org/solo_result/2MASSJ14442067-2019222"""
SDSS J144430.14+485807.3,SDSS J144430.14+485807.3,"""https://simple-bd-archive.org/solo_result/SDSS%20J144430.14%2B485807.3"""
HIP 72099B,HIP 72099B,"""https://simple-bd-archive.org/solo_result/HIP%2072099B"""
ULAS J144458.87+105531.1,ULAS J144458.87+105531.1,"""https://simple-bd-archive.org/solo_result/ULAS%20J144458.87%2B105531.1"""
